id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23518914,Park Lane Guest House-The Greenest Little Hotel,3745530,Shakti,,78704,30.24757,-97.74794,Private room,381,1,8,2022-09-04,0.34,1,33,1,
23526129,Hot tub haven for sxsw,1889859,Emma,,78745,30.2011233348223,-97.79079317484992,Entire home/apt,320,4,0,,,1,363,0,
23526367,The Beverlyy,175743638,Josh,,78705,30.29121,-97.7471,Entire home/apt,350,1,0,,,3,0,0,
23526398,"Private Master suite and media room; pool, hot tub",175515738,Amelia,,78746,30.27175,-97.78053,Private room,995,3,0,,,1,0,0,
23527256,The Beverly,175743638,Josh,,78705,30.29338,-97.74518,Entire home/apt,300,3,0,,,3,0,0,
23527638,SxSW Arboretum apartment! Outstanding location,175759711,Nathan,,78759,30.38891,-97.73787,Entire home/apt,125,2,2,2018-03-18,0.03,1,0,0,
23527962,The Palms on Lake Travis - Waterfront - up to 10,89928560,Robin,,78732,30.41402,-97.88816,Entire home/apt,850,2,11,2022-10-23,0.34,2,98,3,
23528359,Cozy duplex within 10 min of downtown Austin,72031569,Yelena,,78704,30.23568,-97.77432,Private room,100,1,1,2018-03-17,0.02,1,0,0,
23529922,Book Your Room Today ★ Perfect for All Travellers,39398130,Heather & Tony,,78753,30.3936,-97.64625,Private room,63,1,71,2023-02-28,1.16,2,152,11,
23538728,Bedroom - Space & Privacy (5 min from Downtown&UT),145946517,Minghao,,78722,30.29033,-97.72096,Private room,46,2,3,2018-07-29,0.05,2,0,0,
23539929,1 private bedroom shared bath,2128112,Tammy,,78756,30.32058,-97.73761,Private room,55,2,2,2018-03-18,0.03,1,0,0,
23540097,Shower!Sleep! Do you in Austin!!! Perfect spot!!!,175862282,Charmaine,,78723,30.32054,-97.70516,Private room,20,1,69,2019-02-17,1.13,1,0,0,
23540529,Nice House for SXSW!!  access to major highways,173101510,Krystina,,78744,30.1633,-97.78474,Entire home/apt,65,1,2,2018-03-14,0.03,1,0,0,
23542067,The Eastside's Best Private Room & Shared Bathroom,1726785,Sid,,78702,30.27494,-97.70402,Private room,55,30,24,2023-03-14,0.39,4,335,7,
23542384,A Slice of Home away from Home: off UT Campus,27866659,Shubhendra,,78705,30.28508,-97.74897,Entire home/apt,265,2,0,,,1,0,0,
23542505,Classic East Side Duplex - Minutes from UT,16426368,Matthew,,78722,30.28192,-97.71665,Entire home/apt,120,3,3,2018-06-03,0.05,1,0,0,
23546989,Spacious 1 Bedroom SoCo,28023946,Madeline,,78704,30.22369,-97.76179,Entire home/apt,88,3,7,2018-05-27,0.11,1,0,0,
23547218,"Close to SXSW - Comfy, cute, and king-sized!",89032985,Alyce,,78704,30.25959,-97.77435,Entire home/apt,185,2,5,2019-03-17,0.08,1,0,0,
23547997,Cozy East Austin Condo,20437196,Layla,,78741,30.23778,-97.72745,Entire home/apt,154,2,38,2023-03-05,0.62,1,0,15,
23548316,Rosedale Efficiency - Central Austin,16616107,Fabienne,,78756,30.32584,-97.73866,Entire home/apt,80,30,4,2018-07-08,0.07,1,0,0,
23548397,Launch pad,2469087,Adam,,78704,30.2549,-97.76248,Entire home/apt,145,2,0,,,1,0,0,
23549508,Near Downtown and UT - Private Hot/cool tub!,22124258,Kelly,,78722,30.29283,-97.71945,Entire home/apt,397,2,59,2023-03-05,1.38,1,66,46,
23561095,Garage Efficiency near S Congress.  Private space.,53100594,Ken,,78704,30.23874,-97.75757,Entire home/apt,89,2,11,2018-07-03,0.18,1,0,0,
23561448,One bedroom North Austin stay,53501353,Sarah,,78759,30.4099,-97.72116,Entire home/apt,150,2,0,,,1,0,0,
23563183,Modern Central Austin Apartment with Pool,81894085,Luis,,78705,30.28941,-97.7493,Shared room,114,1,0,,,1,0,0,
23564286,★★ Lofts of SoCo ★★ Gated Pool Retreat ★★,174041277,Ryan,,78704,30.23545,-97.74777,Entire home/apt,159,5,134,2023-03-04,2.20,1,49,3,
23564752,Cozy and eclectic Southeast house w/ private bath,3777023,Lauren,,78744,30.19923,-97.7298,Private room,40,2,9,2018-10-24,0.15,1,0,0,
23567014,Honeymoon Suite on a Creek,7345137,Cassie,,78723,30.31252,-97.66955,Entire home/apt,130,1,27,2023-03-08,0.44,5,13,5,
23567649,Spacious 2/2 in heart of East Austin,6325102,Derek,,78702,30.25866,-97.71852,Entire home/apt,107,30,3,2021-09-26,0.06,1,0,0,
23567682,Casa Cozy Clean Hideaway 15-25 Dwntwn & Airport #2,138039665,Jamie,,78744,30.15932,-97.75232,Private room,30,30,72,2021-04-02,1.18,2,0,0,
23568039,1 BED APT IN WEST CAMPUS,121200431,Elvira C,,78705,30.28569,-97.748,Entire home/apt,41,1,4,2018-05-02,0.07,1,0,0,
23573899,Luxury Beautiful 4 Bedroom Home-Close to Downtown!,3240239,Scott,,78703,30.30154,-97.76074,Entire home/apt,1750,2,11,2022-03-13,0.18,1,364,0,
23576003,Charming Hill Country Loft with Stunning Views,175915695,Craig And Sandy,,78733,30.33986,-97.8817,Entire home/apt,196,2,263,2020-09-15,4.29,1,0,0,
23576158,1BR in East Austin House for SXSW,7173885,Ryan,,78702,30.27588,-97.72212,Private room,150,4,0,,,1,0,0,
23577044,Cozy larger One bedroom in North Austin,176216867,Joel,,78758,30.37026,-97.70152,Entire home/apt,65,3,1,2018-03-18,0.02,1,0,0,
23578695,Stay at the Alamo for SXSW!,176233678,Adam,,78702,30.27268,-97.71877,Shared room,75,7,0,,,1,0,0,
23579624,New Luxurious Dual-Master Entire House,97827064,Lee,,78702,30.27884,-97.70698,Entire home/apt,275,7,147,2023-03-04,2.41,1,37,13,
23580084,Secluded Half Acre Gem,53368085,Allen,,78741,30.21882,-97.73335,Entire home/apt,587,3,64,2023-02-20,1.15,1,214,27,
23580811,Caribbean Backyard in Austin near Lake Travis,24704878,Coreen,,78732,30.35399,-97.90416,Entire home/apt,399,3,17,2019-12-28,0.28,1,0,0,
23581338,Lovely 2/2 Nature Lodge near Downtown with Firepit,175317,Carl,,78746,30.31054,-97.79798,Entire home/apt,196,1,13,2022-11-12,1.12,4,284,13,
23581582,Wyndham Austin,176261709,Patrick,,78701,30.2722,-97.74738,Entire home/apt,275,7,0,,,1,0,0,
23582496,Comfy Brentwood Bedroom,164916729,Nicholas,,78756,30.32894,-97.7332,Private room,150,1,0,,,1,0,0,
23590600,Comfy one bedroom 15 minutes North of DT Austin,176259650,Joel,,78758,30.37184,-97.70133,Private room,65,2,0,,,1,0,0,
23591041,Adorable Peaceful  Cherrywood Bungalow!!,5134265,Melody,,78722,30.28795,-97.70811,Entire home/apt,150,3,2,2018-05-04,0.03,1,0,0,
23592789,Downtown Vintage Austin,6859071,Robert,,78703,30.28713607788086,-97.76199340820312,Private room,64,1,35,2023-03-13,3.61,2,88,35,
23593455,"Cozy Mueller home, $300 for 2 beds/$150 for 1 bed",9143593,Faraha,,78723,30.29578,-97.70266,Private room,300,2,0,,,1,0,0,
23594463,Great Central Austin hideaway,17164562,Sarah,,78751,30.31133,-97.73101,Private room,80,2,5,2018-10-28,0.08,1,0,0,
23595397,Barton Springs SXSW Getaway,171954308,Ambrose,,78704,30.26238,-97.77562,Entire home/apt,444,3,0,,,1,0,0,
23595508,Artisan Retreat,118421474,Jess,,78741,30.2302,-97.72488,Entire home/apt,150,1,3,2018-04-23,0.05,1,0,0,
23595933,Peace and quiet in the City,33248658,Stephanie,,78735,30.24841,-97.8496,Private room,248,3,9,2021-05-23,0.15,1,88,0,
23596047,"Castle Hill, Downtown View
Best Location",24516340,Alex,,78703,30.2757,-97.7524,Entire home/apt,432,2,122,2023-03-02,2.02,24,213,34,
23596373,Hacienda Delwood,115859988,Trevor,,78722,30.30141,-97.71031,Entire home/apt,182,4,2,2023-03-08,0.03,1,80,1,
23596374,"Downtown Boho, Best location",24516340,Alex,,78702,30.26101,-97.73352,Entire home/apt,399,2,99,2023-02-20,1.62,24,153,22,
23597868,Spacious SXSW Apartment Prime Location,121629892,Robert,,78741,30.24088,-97.72031,Entire home/apt,63,1,2,2018-03-12,0.03,1,0,0,
23599872,2 Bedroom Presidential Suite - Wyndham Austin,11186022,Tyler,,78701,30.27231,-97.74857,Private room,399,4,0,,,2,0,0,
23602401,"One little Apartment""",140498294,Carlos,,78745,30.20359,-97.80438,Entire home/apt,100,3,1,2018-03-10,0.02,1,0,0,
23608573,Luxury Condo for SXSW!,10953800,Layne,,78704,30.24005,-97.78713,Entire home/apt,350,2,1,2018-03-16,0.02,1,0,0,
23609672,Cozy Room with Private Entrance in East Austin,11177619,Tara,,78721,30.27264,-97.68411,Private room,80,1,4,2018-03-19,0.07,2,0,0,
23609897,Historical Home In East Austin with Soul,19202774,Erika,,78702,30.27022,-97.7261,Entire home/apt,279,2,43,2023-02-20,0.74,1,218,7,
23610859,2BD/2BA SXSW INDUSTRIAL LOFT IN CENTRAL AUSTIN,47590369,Dustin,,78702,30.2742,-97.72969,Entire home/apt,175,4,4,2018-10-22,0.07,1,0,0,
23611271,616 house,176615550,Walker,,78705,30.303,-97.74003,Entire home/apt,600,5,0,,,1,0,0,
23611635,Sunny Hyde Park Getaway,1758405,Sarah,,78751,30.29871,-97.72817,Entire home/apt,93,4,4,2018-04-29,0.07,1,0,0,
23612809,Beautiful SW Austin Apartment,38264473,Josh,,78736,30.23193,-97.88855,Entire home/apt,60,2,3,2019-03-17,0.05,1,0,0,
23612996,Walk to South Congress (.2 Miles) or Downtown ATX,138398089,GuestSpaces,,78704,30.24928,-97.74919,Entire home/apt,655,2,44,2023-02-26,0.73,34,236,5,
23613180,Cozy Bungalow in Central Austin,3606995,Raunak,,78756,30.32461,-97.7333,Entire home/apt,225,2,2,2018-03-18,0.03,1,0,0,
23613338,2BR E Austin Bungalow Walking distance to Downtown,53445192,Amanda,,78702,30.25382,-97.72297,Entire home/apt,195,3,4,2018-10-08,0.07,1,0,0,
23614299,Cute 2bdrm Apt - Perfect home base to explore ATX,5490444,Peter,,78756,30.31256,-97.74696,Entire home/apt,110,3,38,2020-02-18,0.62,1,0,0,
23614573,Cozy Austin Getaway with Private Entry,175568970,Mariela,,78744,30.1992,-97.73204,Private room,55,2,82,2020-03-13,1.37,1,0,0,
23614870,"Private Spacious Room in House, Minutes from DT/UT",53194416,Chase,,78741,30.22785,-97.69748,Private room,55,7,18,2019-11-04,0.30,3,103,0,
23615500,Great place :),73877768,Moe,,78741,30.22179,-97.72644,Private room,40,1,10,2018-04-30,0.16,1,0,0,
23622583,Vintage Old Austin home close to downtown and SXSW,48108503,Brandon,,78705,30.28651,-97.74525,Entire home/apt,250,2,4,2018-03-25,0.07,1,0,0,
23623355,Large group house,18569059,Alexa,,78724,30.28948,-97.64474,Entire home/apt,135,2,4,2018-04-22,0.07,2,0,0,
23623668,"SXSW Great Location, in Hip Eastside Austin.",240982,Monica,,78721,30.27376,-97.68343,Entire home/apt,361,2,0,,,1,0,0,
23625540,"Eastside ""Headquarters""",1411717,Robbie,,78702,30.27168,-97.72077,Private room,107,1,266,2023-03-05,4.35,4,139,105,
23626200,"Home away from home, close to Downtown",174167995,Michael,,78704,30.23263,-97.7679,Entire home/apt,65,2,27,2021-03-28,0.47,1,0,0,
23626698,"Charming, Clean Home in the Heart of South Austin",49421604,Jb,,78704,30.23061,-97.78055,Entire home/apt,89,2,1,2018-04-22,0.02,1,0,0,
23626750,The 1503: Covered patio bar & grill/ fire pit,176788606,Matt,,78704,30.23195,-97.77808,Entire home/apt,399,2,89,2022-12-11,1.46,3,7,1,
23627322,Sweet Spacious East Austin Home,2424027,Amanda,,78721,30.28082,-97.69017,Private room,70,2,3,2019-10-06,0.05,1,0,0,
23627870,Lively and cozy private room in Hyde Park,62415395,Alyssa,,78751,30.30154,-97.71578,Private room,45,1,6,2018-06-27,0.10,1,0,0,
23627930,En-suite longer term stay in quiet N. Austin house,170476786,Rodney,,78727,30.42519,-97.69091,Private room,39,30,19,2022-10-31,0.31,1,134,3,
23627954,Single Room at Rosewood Housing Co-operative,157594851,Francisco Ernesto,,78702,30.2687,-97.72442,Private room,47,1,3,2018-05-18,0.05,1,0,0,
23628982,Upscale & Modern Austin Townhome w/ Pool Access!,124060715,Evolve,,78717,30.48115,-97.79149,Entire home/apt,149,31,1,2021-09-10,0.05,54,280,0,
23629432,Lil' Texas,23,Charlene,,78744,30.17879,-97.7508,Private room,80,1,13,2022-10-17,0.24,3,265,6,
23629845,SoCo 1 br apartment near downtown,11004536,Victoria,,78704,30.22424,-97.75672,Private room,125,5,1,2018-03-17,0.02,1,0,0,
23631485,"Comfy, easy SXSW room!",50426771,Keith,,78757,30.34975,-97.74611,Private room,60,2,1,2018-03-17,0.02,1,0,0,
23631978,Spacious Austin Bungalow in Texas Hill Country,176846299,Nancy,,78737,30.20915,-97.95593,Entire home/apt,208,2,43,2023-01-06,0.70,2,39,1,
23632717,"2bd, 1.5 bath near downtown",176857038,Rachel,,78754,30.34643,-97.62044,Entire home/apt,200,1,4,2018-06-10,0.07,1,0,0,
23633503,Quirky east side duplex in the middle of it all,118540678,Jordan,,78702,30.26054,-97.73231,Entire home/apt,120,14,0,,,1,0,0,
23640937,"Large home w/ pool and tree house, great location!",70000199,Yami,,78737,30.21101,-97.89908,Entire home/apt,375,2,28,2019-02-04,0.46,1,0,0,
23641580,Historic Rainey St. Studio Apt. - Downtown View,142502037,Ellis,,78701,30.2566,-97.73799,Entire home/apt,100,1,3,2018-06-10,0.05,1,0,0,
23641929,"Country Living, Vintage Charm! SXSW 12Min away",2797445,Anna,,78754,30.33832,-97.65402,Entire home/apt,299,3,7,2018-10-16,0.12,1,138,0,
23642643,Cozy South Austin 1B1BA!! SXSW!,144008848,Amariani,,78744,30.17847,-97.77742,Entire home/apt,100,2,1,2018-03-12,0.02,1,0,0,
23644254,Modern Secluded Villa - 4 Mins to Downtown,198626486,Courtney,,78702,30.2706,-97.722,Entire home/apt,1021,3,133,2023-02-26,2.19,9,189,16,
23645517,South Austin Zen House,517786,Tara,,78745,30.21767,-97.77721,Entire home/apt,160,2,0,,,2,0,0,
23646883,Bright and Modern Eastside Home,176996108,Francisco,,78722,30.28942,-97.71303,Entire home/apt,450,3,0,,,1,0,0,
23647882,Spacious 1 Bed/1 Bath 777 Sq. Ft.! NW ATX!,177014476,Danny,,78727,30.43068,-97.69644,Entire home/apt,199,1,1,2018-09-27,0.02,1,89,0,
23649360,Great centrally located comfy apt.,4055906,Spencer,,78705,30.30049,-97.73359,Private room,350,1,0,,,2,0,0,
23649841,Newly furnished private room close to downtown,66363757,Ben,,78741,30.23587,-97.71302,Private room,42,1,64,2018-11-19,1.05,3,0,0,
23650159,Chill living room space #2,52657063,Brian,,78721,30.26196,-97.68716,Shared room,35,1,2,2018-03-17,0.03,3,0,0,
23650272,"Queen bed in Hyde Park 3 miles from DT, $130",436598,Belen,,78751,30.30371,-97.73604,Private room,130,1,0,,,1,0,0,
23651349,"Private Room in central Austin, close to the fun!",94271862,Clive,,78704,30.24888,-97.78427,Private room,150,2,0,,,1,0,0,
23659323,1 bedroom in the heart of SOCO- Week stay for SXSW,79931579,Nick,,78704,30.252,-97.74751,Entire home/apt,250,5,0,,,1,0,0,
23661244,Downtown Artist’s Studio (Monthly Rental),43594245,Rocky,,78703,30.27431,-97.75304,Entire home/apt,200,30,17,2023-03-13,0.30,5,59,3,
23663215,3 Bedroom Near Downtown in a Quiet Neighborhood,66614618,Jonathan,,78741,30.22068,-97.72603,Entire home/apt,280,5,1,2021-10-22,0.06,1,0,0,
23664700,1BD/1BATH 10 minutes from Downtown,26185606,Jaime,,78741,30.23696,-97.71781,Private room,75,1,1,2018-03-13,0.02,1,0,0,
23665326,EAST AUSTIN CHARMER,66653696,Natasha,,78721,30.27939,-97.6888,Entire home/apt,379,2,11,2021-11-27,0.19,1,167,0,
23666080,William Cannon Apartment,134280195,Kate,,78745,30.19183,-97.77605,Entire home/apt,50,1,3,2018-03-14,0.05,1,0,0,
23666117,"Cozy Tiny Home ""Adeline""",5743133,Jordan,,78751,30.32151,-97.72506,Entire home/apt,115,2,0,,,1,0,0,
23670200,Room in a Funky House in Quiet Neighborhood,4219697,Philippe,,78741,30.23041,-97.73297,Private room,70,365,4,2022-09-19,0.21,2,337,1,
23671284,Perfect 2/2.5 Home 5 mins from downtown & SXSW!,97812450,Joe,,78702,30.27603,-97.71646,Entire home/apt,450,2,1,2018-03-15,0.02,1,0,0,
23674309,SXSW Recharge Spot,134766932,Stephen,,78746,30.25816,-97.78645,Shared room,85,1,1,2018-03-13,0.02,1,0,0,
23680264,Downtown Apartment: SoCo,177339161,Jennifer,,78704,30.25068,-97.74803,Entire home/apt,199,1,5,2018-05-19,0.08,1,0,0,
23680942,Allandale getaway for 5!,63601978,Suzi,,78757,30.35296,-97.73915,Entire home/apt,750,4,0,,,1,0,0,
23682481,The Chateau,434722,Ruta,,78756,30.31372,-97.74524,Entire home/apt,119,2,131,2023-02-20,2.15,1,135,31,
23682902,Private room in hip East Austin neighborhood,101311,Ankoor,,78722,30.28383,-97.71829,Private room,210,1,1,2018-03-11,0.02,1,0,0,
23683402,~*The Wren's Nest*~ Cozy Peace in the Trees,99833740,Julie,,78704,30.24772,-97.75328,Entire home/apt,179,1,291,2023-03-18,4.82,1,317,33,
23684915,NW Austin - Charming Townhome w Garden & Pool,48213094,Ruth,,78759,30.3808,-97.74312,Entire home/apt,200,7,0,,,1,0,0,
23685053,SXSW Festival Apartment Rental,68381299,Tanica,,78701,30.2594,-97.73701,Entire home/apt,1200,1,0,,,1,0,0,
23685687,SXSW Private bedroom in the heart of west campus,95927447,Sanjul,,78705,30.28354,-97.74693,Private room,95,1,3,2018-11-22,0.05,1,0,0,
23686479,Private Room in Home,4635522,Andrew,,78754,30.33477,-97.6488,Private room,90,2,0,,,1,0,0,
23687003,Chill living room space #3,52657063,Brian,,78721,30.26167,-97.68564,Shared room,40,1,2,2018-03-17,0.03,3,0,0,
23695413,"Entire Studio at UT north campus, 5min to downtown",63683332,Kailin,,78705,30.29163,-97.73527,Entire home/apt,100,1,1,2018-03-11,0.02,1,0,0,
23696016,Peaceful Lake Travis Hideaway,59384080,Andrea,,78734,30.38248,-97.9577,Entire home/apt,145,2,36,2022-10-24,0.74,2,356,10,
23697390,Modern Hyde Park Home!,114023820,Hunter,,78751,30.31378,-97.71923,Entire home/apt,399,2,25,2022-03-07,0.41,32,0,0,
23697873,"SXSW House 3BR, 1.5 Bath, full amenities/kitchen..",25799150,Asher,,78748,30.15525,-97.82831,Entire home/apt,249,2,1,2018-03-18,0.02,1,0,0,
23699374,Cozy space biking distance to downtown&greenbelt!,56256983,Kelly,,78704,30.23435,-97.76802,Entire home/apt,150,1,10,2018-04-29,0.16,1,0,0,
23701220,Hopper Home,177548389,Afton,,78703,30.27416,-97.75997,Entire home/apt,450,1,0,,,1,0,0,
23701815,Great Apartment Away From Home,149870941,Britney,,78758,30.40308,-97.69732,Entire home/apt,275,1,1,2018-03-11,0.02,1,0,0,
23702129,Everybody in Austin wants to know you!,110022298,Richard,,78758,30.37274,-97.7109,Private room,59,1,76,2020-03-15,1.25,1,0,0,
23702564,1 bed/ 1bath private room,129946946,Kenneth,,78758,30.38949,-97.7023,Private room,175,1,0,,,1,0,0,
23704249,Allandale Gem,80711734,Tinsey,,78756,30.32119,-97.74397,Private room,70,1,1,2018-03-18,0.02,1,0,0,
23712163,Private room in historic home.,5759529,Louis,,78705,30.29795,-97.74098,Private room,125,2,1,2018-10-23,0.02,1,0,0,
23712229,Downtown 1BR Dog Friendly | Patio | W/D,109638288,Vacasa Texas,,78702,30.27812,-97.72256,Entire home/apt,134,1,31,2023-02-14,0.52,64,359,6,
23713736,Loft Space with Private Deck in East Austin,11177619,Tara,,78721,30.27295,-97.68234,Private room,80,1,0,,,2,0,0,
23713910,House with an Outdoor Pool,80881292,Alan,,78741,30.22028,-97.7238,Entire home/apt,564,2,160,2023-03-13,2.67,2,168,26,
23716670,Cozy bedroom in East Austin,177739684,Bradley,,78723,30.29465,-97.68525,Private room,86,1,2,2018-03-15,0.03,1,0,0,
23727207,Hill Country Cottage,102221406,James,,78734,30.37841,-97.93796,Entire home/apt,144,1,47,2023-03-12,0.77,1,232,2,
23728846,Big East Austin Camper at Artist Household,8639713,Bobby,,78702,30.26887,-97.6994,Entire home/apt,131,2,40,2022-10-16,0.66,1,0,7,
23729797,2 Bedroom Apartment One Available Room,176844036,Nicholas,,78748,30.14559,-97.80445,Shared room,50,1,0,,,1,0,0,
23730130,South Austin Hideaway Private room1- サウスオースチンの隠れ処,66066841,Kimmy,,78744,30.17333,-97.75836,Private room,45,1,29,2021-12-12,0.55,2,55,0,
23732864,Private Eastside Guesthouse Amongst the Trees,64971062,Laura,,78721,30.2788,-97.69205,Entire home/apt,103,2,85,2021-06-21,1.40,2,0,0,
23733981,Cute updated two bedroom apartment,69141107,Cassandra,,78752,30.32539,-97.72066,Entire home/apt,200,2,0,,,1,0,0,
23742154,Spacious & chic house in North West Hills,178030079,Emilie,,78731,30.36467,-97.76066,Private room,250,2,1,2018-04-04,0.02,1,363,0,
23747098,Private room in quite northwest neighborhood,134466834,Stacey,,78717,30.4781,-97.76919,Private room,25,1,11,2020-03-16,0.28,2,0,0,
23751956,"Modern, Hyde-Park Guest House",614967,Margaret,,78751,30.30414,-97.73554,Entire home/apt,124,2,209,2023-02-26,3.57,2,33,38,
23766563,Private Room Available! just south of Downtown!,170816280,Victoria,,78745,30.22359,-97.77802,Private room,175,1,1,2018-03-15,0.02,2,0,0,
23767343,Newly Renovated Spanish Casita Near Downtown,84797220,Liz,,78751,30.31124,-97.73085,Entire home/apt,90,1,6,2019-07-07,0.11,1,0,0,
23769535,Private Room Available! South of Downtown!,170816280,Victoria,,78745,30.22573,-97.77815,Private room,110,1,0,,,2,0,0,
23778931,Wyndham Austin,165422486,Terry,,78701,30.27118,-97.74668,Entire home/apt,209,3,4,2019-10-07,0.07,3,0,0,
23785762,Third Space,69191999,Chi,,78722,30.28635,-97.71272,Private room,68,2,120,2023-03-05,2.00,5,240,35,
23789371,Clean 1BR/5 min walk to train+extra twin bed,7738575,Stephen,,78757,30.3365,-97.72293,Entire home/apt,100,1,2,2018-04-15,0.03,1,0,0,
23799806,Stylish 2BR Dog Friendly | Fireplace | Patio,109638288,Vacasa Texas,,78704,30.2516,-97.76993,Entire home/apt,147,30,27,2023-02-15,0.46,64,365,2,
23822379,Studio Heart,92693496,Kitana,,78704,30.23784,-97.78853,Entire home/apt,82,1,9,2019-03-16,0.15,1,0,0,
23860926,The Gonzales |Lovely Patio | Eastside Oasis,7270902,Meshelle,,78702,30.25635,-97.70003,Entire home/apt,563,1,393,2023-03-12,6.63,22,273,108,
23873988,Harvest Moon - 5 minutes to downtown!,118565935,Renters Club,,78702,30.26613,-97.71455,Entire home/apt,780,2,134,2023-02-12,2.24,77,320,16,
